Quebec,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","7,030.40","7,095.00","7,102.40",72,7.4,0.1,1
,"Labour force (x 1,000) 7","4,542.90","4,589.20","4,483.30",-59.6,-105.9,-2.3,-1.3
,"Employment (x 1,000) 8","4,308.40","4,384.50","4,120.50",-187.9,-264,-6,-4.4
,"Full-time employment (x 1,000) 9","3,492.60","3,577.00","3,485.40",-7.2,-91.6,-2.6,-0.2
,"Part-time employment  (x 1,000) 10",815.8,807.5,635.1,-180.7,-172.4,-21.3,-22.2
,"Unemployment (x 1,000) 11",234.5,204.7,362.8,128.3,158.1,77.2,54.7
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.2,4.5,8.1,2.9,3.6,...,...
,Participation rate 13,64.6,64.7,63.1,-1.5,-1.6,...,...
,Employment rate 14,61.3,61.8,58,-3.3,-3.8,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","12,052.10","12,267.50","12,289.10",237,21.6,0.2,2
,"Labour force (x 1,000) 7","7,839.20","7,991.50","7,737.90",-101.3,-253.6,-3.2,-1.3
,"Employment (x 1,000) 8","7,379.90","7,555.10","7,152.30",-227.6,-402.8,-5.3,-3.1
,"Full-time employment (x 1,000) 9","6,019.90","6,194.00","5,945.50",-74.4,-248.5,-4,-1.2
,"Part-time employment  (x 1,000) 10","1,360.10","1,361.10","1,206.80",-153.3,-154.3,-11.3,-11.3
,"Unemployment (x 1,000) 11",459.3,436.4,585.6,126.3,149.2,34.2,27.5
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.9,5.5,7.6,1.7,2.1,...,...
,Participation rate 13,65,65.1,63,-2,-2.1,...,...
,Employment rate 14,61.2,61.6,58.2,-3,-3.4,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,033.20","1,045.00","1,046.30",13.1,1.3,0.1,1.3
,"Labour force (x 1,000) 7",689.1,699.5,682.7,-6.4,-16.8,-2.4,-0.9
,"Employment (x 1,000) 8",654.5,664.2,638.9,-15.6,-25.3,-3.8,-2.4
,"Full-time employment (x 1,000) 9",523.1,525,515.3,-7.8,-9.7,-1.8,-1.5
,"Part-time employment  (x 1,000) 10",131.4,139.2,123.5,-7.9,-15.7,-11.3,-6
,"Unemployment (x 1,000) 11",34.6,35.3,43.9,9.3,8.6,24.4,26.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5,5,6.4,1.4,1.4,...,...
,Participation rate 13,66.7,66.9,65.2,-1.5,-1.7,...,...
,Employment rate 14,63.3,63.6,61.1,-2.2,-2.5,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",888.1,893.6,894.7,6.6,1.1,0.1,0.7
,"Labour force (x 1,000) 7",609.7,619,603.6,-6.1,-15.4,-2.5,-1
,"Employment (x 1,000) 8",579.1,580.7,559.8,-19.3,-20.9,-3.6,-3.3
,"Full-time employment (x 1,000) 9",474.4,475.3,469.2,-5.2,-6.1,-1.3,-1.1
,"Part-time employment  (x 1,000) 10",104.7,105.5,90.5,-14.2,-15,-14.2,-13.6
,"Unemployment (x 1,000) 11",30.6,38.3,43.8,13.2,5.5,14.4,43.1
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5,6.2,7.3,2.3,1.1,...,...
,Participation rate 13,68.7,69.3,67.5,-1.2,-1.8,...,...
,Employment rate 14,65.2,65,62.6,-2.6,-2.4,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,505.30","3,561.40","3,566.70",61.4,5.3,0.1,1.8
,"Labour force (x 1,000) 7","2,502.80","2,510.20","2,423.30",-79.5,-86.9,-3.5,-3.2
,"Employment (x 1,000) 8","2,331.20","2,329.90","2,212.80",-118.4,-117.1,-5,-5.1
,"Full-time employment (x 1,000) 9","1,925.90","1,898.30","1,854.80",-71.1,-43.5,-2.3,-3.7
,"Part-time employment  (x 1,000) 10",405.3,431.6,358,-47.3,-73.6,-17.1,-11.7
,"Unemployment (x 1,000) 11",171.6,180.3,210.5,38.9,30.2,16.7,22.7
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6.9,7.2,8.7,1.8,1.5,...,...
,Participation rate 13,71.4,70.5,67.9,-3.5,-2.6,...,...
,Employment rate 14,66.5,65.4,62,-4.5,-3.4,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,071.50","4,146.50","4,154.40",82.9,7.9,0.2,2
,"Labour force (x 1,000) 7","2,683.50","2,673.80","2,593.40",-90.1,-80.4,-3,-3.4
,"Employment (x 1,000) 8","2,557.70","2,539.10","2,406.70",-151,-132.4,-5.2,-5.9
,"Full-time employment (x 1,000) 9","1,979.90","1,994.50","1,937.60",-42.3,-56.9,-2.9,-2.1
,"Part-time employment  (x 1,000) 10",577.7,544.6,469.1,-108.6,-75.5,-13.9,-18.8
,"Unemployment (x 1,000) 11",125.9,134.7,186.7,60.8,52,38.6,48.3
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.7,5,7.2,2.5,2.2,...,...
,Participation rate 13,65.9,64.5,62.4,-3.5,-2.1,...,...
,Employment rate 14,62.8,61.2,57.9,-4.9,-3.3,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
