,"Labour force (x 1,000) 7","4,547.10","4,586.40","4,597.20",50.1,10.8,0.2,1.1
,"Employment (x 1,000) 8","4,304.20","4,345.40","4,364.50",60.3,19.1,0.4,1.4
,"Full-time employment (x 1,000) 9","3,494.50","3,531.90","3,563.10",68.6,31.2,0.9,2
,"Part-time employment  (x 1,000) 10",809.7,813.6,801.4,-8.3,-12.2,-1.5,-1
,"Unemployment (x 1,000) 11",242.9,240.9,232.7,-10.2,-8.2,-3.4,-4.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.3,5.3,5.1,-0.2,-0.2,...,...
,Participation rate 13,64.7,64.8,64.8,0.1,0,...,...
,Employment rate 14,61.3,61.3,61.6,0.3,0.3,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","12,021.30","12,239.10","12,253.30",232,14.2,0.1,1.9
,"Labour force (x 1,000) 7","7,797.70","7,965.80","7,973.60",175.9,7.8,0.1,2.3
,"Employment (x 1,000) 8","7,349.10","7,542.40","7,558.30",209.2,15.9,0.2,2.8
,"Full-time employment (x 1,000) 9","5,976.70","6,163.70","6,173.70",197,10,0.2,3.3
,"Part-time employment  (x 1,000) 10","1,372.40","1,378.60","1,384.60",12.2,6,0.4,0.9
,"Unemployment (x 1,000) 11",448.6,423.5,415.3,-33.3,-8.2,-1.9,-7.4
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.8,5.3,5.2,-0.6,-0.1,...,...
,Participation rate 13,64.9,65.1,65.1,0.2,0,...,...
,Employment rate 14,61.1,61.6,61.7,0.6,0.1,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,031.20","1,043.70","1,044.20",13,0.5,0,1.3
,"Labour force (x 1,000) 7",696.1,688.9,696.7,0.6,7.8,1.1,0.1
,"Employment (x 1,000) 8",657.5,654.5,661,3.5,6.5,1,0.5
,"Full-time employment (x 1,000) 9",526.9,522.8,524.3,-2.6,1.5,0.3,-0.5
,"Part-time employment  (x 1,000) 10",130.6,131.7,136.6,6,4.9,3.7,4.6
,"Unemployment (x 1,000) 11",38.6,34.4,35.7,-2.9,1.3,3.8,-7.5
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.5,5,5.1,-0.4,0.1,...,...
,Participation rate 13,67.5,66,66.7,-0.8,0.7,...,...
,Employment rate 14,63.8,62.7,63.3,-0.5,0.6,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",887.5,893.1,893.1,5.6,0,0,0.6
,"Labour force (x 1,000) 7",610.9,614.2,617.5,6.6,3.3,0.5,1.1
,"Employment (x 1,000) 8",576.7,579,580.2,3.5,1.2,0.2,0.6
,"Full-time employment (x 1,000) 9",472,477.7,477,5,-0.7,-0.1,1.1
,"Part-time employment  (x 1,000) 10",104.8,101.4,103.2,-1.6,1.8,1.8,-1.5
,"Unemployment (x 1,000) 11",34.1,35.2,37.3,3.2,2.1,6,9.4
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.6,5.7,6,0.4,0.3,...,...
,Participation rate 13,68.8,68.8,69.1,0.3,0.3,...,...
,Employment rate 14,65,64.8,65,0,0.2,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,498.90","3,554.40","3,557.70",58.8,3.3,0.1,1.7
,"Labour force (x 1,000) 7","2,497.60","2,513.60","2,500.10",2.5,-13.5,-0.5,0.1
,"Employment (x 1,000) 8","2,327.80","2,337.40","2,318.50",-9.3,-18.9,-0.8,-0.4
,"Full-time employment (x 1,000) 9","1,907.20","1,898.60","1,895.00",-12.2,-3.6,-0.2,-0.6
,"Part-time employment  (x 1,000) 10",420.6,438.7,423.5,2.9,-15.2,-3.5,0.7
,"Unemployment (x 1,000) 11",169.8,176.3,181.7,11.9,5.4,3.1,7
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6.8,7,7.3,0.5,0.3,...,...
,Participation rate 13,71.4,70.7,70.3,-1.1,-0.4,...,...
,Employment rate 14,66.5,65.8,65.2,-1.3,-0.6,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,063.70","4,134.70","4,140.30",76.6,5.6,0.1,1.9
,"Labour force (x 1,000) 7","2,672.50","2,670.20","2,664.50",-8,-5.7,-0.2,-0.3
,"Employment (x 1,000) 8","2,547.10","2,542.20","2,545.60",-1.5,3.4,0.1,-0.1
,"Full-time employment (x 1,000) 9","1,972.30","1,997.20","1,991.10",18.8,-6.1,-0.3,1
,"Part-time employment  (x 1,000) 10",574.8,545,554.5,-20.3,9.5,1.7,-3.5
,"Unemployment (x 1,000) 11",125.3,128,118.8,-6.5,-9.2,-7.2,-5.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.7,4.8,4.5,-0.2,-0.3,...,...
,Participation rate 13,65.8,64.6,64.4,-1.4,-0.2,...,...
,Employment rate 14,62.7,61.5,61.5,-1.2,0,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
