,"Population (x 1,000) 5 6","7,060.30","7,119.90","7,125.10",64.8,5.2,0.1,0.9
,"Labour force (x 1,000) 7","4,581.80","4,576.80","4,592.60",10.8,15.8,0.3,0.2
,"Employment (x 1,000) 8","4,364.80","4,140.00","4,194.20",-170.6,54.2,1.3,-3.9
,"Full-time employment (x 1,000) 9","3,544.80","3,370.00","3,430.90",-113.9,60.9,1.8,-3.2
,"Part-time employment  (x 1,000) 10",820,770,763.3,-56.7,-6.7,-0.9,-6.9
,"Unemployment (x 1,000) 11",217,436.8,398.4,181.4,-38.4,-8.8,83.6
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.7,9.5,8.7,4,-0.8,...,...
,Participation rate 13,64.9,64.3,64.5,-0.4,0.2,...,...
,Employment rate 14,61.8,58.1,58.9,-2.9,0.8,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","12,162.20","12,333.10","12,341.60",179.4,8.5,0.1,1.5
,"Labour force (x 1,000) 7","7,928.20","7,813.80","7,910.40",-17.8,96.6,1.2,-0.2
,"Employment (x 1,000) 8","7,485.40","6,927.20","7,069.00",-416.4,141.8,2,-5.6
,"Full-time employment (x 1,000) 9","6,085.10","5,647.00","5,760.60",-324.5,113.6,2,-5.3
,"Part-time employment  (x 1,000) 10","1,400.30","1,280.20","1,308.30",-92,28.1,2.2,-6.6
,"Unemployment (x 1,000) 11",442.9,886.6,841.4,398.5,-45.2,-5.1,90
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.6,11.3,10.6,5,-0.7,...,...
,Participation rate 13,65.2,63.4,64.1,-1.1,0.7,...,...
,Employment rate 14,61.5,56.2,57.3,-4.2,1.1,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,039.40","1,046.80","1,047.20",7.8,0.4,0,0.8
,"Labour force (x 1,000) 7",692.9,685.3,693.1,0.2,7.8,1.1,0
,"Employment (x 1,000) 8",654.5,629.1,637.2,-17.3,8.1,1.3,-2.6
,"Full-time employment (x 1,000) 9",530.1,501.8,507.5,-22.6,5.7,1.1,-4.3
,"Part-time employment  (x 1,000) 10",124.5,127.3,129.7,5.2,2.4,1.9,4.2
,"Unemployment (x 1,000) 11",38.4,56.3,56,17.6,-0.3,-0.5,45.8
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.5,8.2,8.1,2.6,-0.1,...,...
,Participation rate 13,66.7,65.5,66.2,-0.5,0.7,...,...
,Employment rate 14,63,60.1,60.8,-2.2,0.7,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",890.2,893.6,893.9,3.7,0.3,0,0.4
,"Labour force (x 1,000) 7",613.3,604.2,603.4,-9.9,-0.8,-0.1,-1.6
,"Employment (x 1,000) 8",582.3,551.1,555.8,-26.5,4.7,0.9,-4.6
,"Full-time employment (x 1,000) 9",472.3,455.4,456.6,-15.7,1.2,0.3,-3.3
,"Part-time employment  (x 1,000) 10",110,95.7,99.2,-10.8,3.5,3.7,-9.8
,"Unemployment (x 1,000) 11",31,53.1,47.7,16.7,-5.4,-10.2,53.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.1,8.8,7.9,2.8,-0.9,...,...
,Participation rate 13,68.9,67.6,67.5,-1.4,-0.1,...,...
,Employment rate 14,65.4,61.7,62.2,-3.2,0.5,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,534.00","3,578.00","3,580.10",46.1,2.1,0.1,1.3
,"Labour force (x 1,000) 7","2,525.10","2,472.20","2,456.20",-68.9,-16,-0.6,-2.7
,"Employment (x 1,000) 8","2,342.70","2,156.10","2,165.80",-176.9,9.7,0.4,-7.6
,"Full-time employment (x 1,000) 9","1,916.40","1,747.90","1,756.10",-160.3,8.2,0.5,-8.4
,"Part-time employment  (x 1,000) 10",426.3,408.2,409.7,-16.6,1.5,0.4,-3.9
,"Unemployment (x 1,000) 11",182.4,316.1,290.4,108,-25.7,-8.1,59.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,7.2,12.8,11.8,4.6,-1,...,...
,Participation rate 13,71.5,69.1,68.6,-2.9,-0.5,...,...
,Employment rate 14,66.3,60.3,60.5,-5.8,0.2,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,107.40","4,175.60","4,179.90",72.5,4.3,0.1,1.8
,"Labour force (x 1,000) 7","2,693.20","2,669.50","2,674.30",-18.9,4.8,0.2,-0.7
,"Employment (x 1,000) 8","2,559.10","2,374.20","2,389.50",-169.6,15.3,0.6,-6.6
,"Full-time employment (x 1,000) 9","1,997.90","1,835.90","1,849.20",-148.7,13.3,0.7,-7.4
,"Part-time employment  (x 1,000) 10",561.2,538.3,540.3,-20.9,2,0.4,-3.7
,"Unemployment (x 1,000) 11",134.1,295.3,284.9,150.8,-10.4,-3.5,112.5
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5,11.1,10.7,5.7,-0.4,...,...
,Participation rate 13,65.6,63.9,64,-1.6,0.1,...,...
,Employment rate 14,62.3,56.9,57.2,-5.1,0.3,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
