,"Population (x 1,000) 5 6","7,047.20","7,111.00","7,116.40",69.2,5.4,0.1,1
,"Labour force (x 1,000) 7","4,555.80","4,398.90","4,527.60",-28.2,128.7,2.9,-0.6
,"Employment (x 1,000) 8","4,331.50","3,794.90","4,042.40",-289.1,247.5,6.5,-6.7
,"Full-time employment (x 1,000) 9","3,521.00","3,263.50","3,370.70",-150.3,107.2,3.3,-4.3
,"Part-time employment  (x 1,000) 10",810.5,531.4,671.7,-138.8,140.3,26.4,-17.1
,"Unemployment (x 1,000) 11",224.3,603.9,485.3,261,-118.6,-19.6,116.4
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.9,13.7,10.7,5.8,-3,...,...
,Participation rate 13,64.6,61.9,63.6,-1,1.7,...,...
,Employment rate 14,61.5,53.4,56.8,-4.7,3.4,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","12,114.90","12,307.20","12,321.60",206.7,14.4,0.1,1.7
,"Labour force (x 1,000) 7","7,863.90","7,402.10","7,719.90",-144,317.8,4.3,-1.8
,"Employment (x 1,000) 8","7,433.20","6,398.60","6,776.50",-656.7,377.9,5.9,-8.8
,"Full-time employment (x 1,000) 9","6,044.30","5,421.90","5,641.40",-402.9,219.5,4,-6.7
,"Part-time employment  (x 1,000) 10","1,388.90",976.8,"1,135.10",-253.8,158.3,16.2,-18.3
,"Unemployment (x 1,000) 11",430.8,"1,003.40",943.4,512.6,-60,-6,119
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.5,13.6,12.2,6.7,-1.4,...,...
,Participation rate 13,64.9,60.1,62.7,-2.2,2.6,...,...
,Employment rate 14,61.4,52,55,-6.4,3,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,036.20","1,046.20","1,046.50",10.3,0.3,0,1
,"Labour force (x 1,000) 7",688.5,662.2,685.8,-2.7,23.6,3.6,-0.4
,"Employment (x 1,000) 8",649.6,587.8,616.7,-32.9,28.9,4.9,-5.1
,"Full-time employment (x 1,000) 9",524.5,480.8,495.6,-28.9,14.8,3.1,-5.5
,"Part-time employment  (x 1,000) 10",125,107,121.2,-3.8,14.2,13.3,-3
,"Unemployment (x 1,000) 11",39,74.4,69.1,30.1,-5.3,-7.1,77.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.7,11.2,10.1,4.4,-1.1,...,...
,Participation rate 13,66.4,63.3,65.5,-0.9,2.2,...,...
,Employment rate 14,62.7,56.2,58.9,-3.8,2.7,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",888.9,893.9,893.8,4.9,-0.1,0,0.6
,"Labour force (x 1,000) 7",613.3,579.9,608.1,-5.2,28.2,4.9,-0.8
,"Employment (x 1,000) 8",581.6,507.5,537.8,-43.8,30.3,6,-7.5
,"Full-time employment (x 1,000) 9",476.7,424.8,444.9,-31.8,20.1,4.7,-6.7
,"Part-time employment  (x 1,000) 10",104.9,82.7,93,-11.9,10.3,12.5,-11.3
,"Unemployment (x 1,000) 11",31.7,72.4,70.3,38.6,-2.1,-2.9,121.8
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.2,12.5,11.6,6.4,-0.9,...,...
,Participation rate 13,69,64.9,68,-1,3.1,...,...
,Employment rate 14,65.4,56.8,60.2,-5.2,3.4,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,521.80","3,571.90","3,576.20",54.4,4.3,0.1,1.5
,"Labour force (x 1,000) 7","2,522.50","2,362.30","2,471.30",-51.2,109,4.6,-2
,"Employment (x 1,000) 8","2,354.70","1,997.20","2,088.80",-265.9,91.6,4.6,-11.3
,"Full-time employment (x 1,000) 9","1,944.60","1,645.50","1,717.50",-227.1,72,4.4,-11.7
,"Part-time employment  (x 1,000) 10",410.2,351.7,371.3,-38.9,19.6,5.6,-9.5
,"Unemployment (x 1,000) 11",167.8,365.1,382.5,214.7,17.4,4.8,127.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6.7,15.5,15.5,8.8,0,...,...
,Participation rate 13,71.6,66.1,69.1,-2.5,3,...,...
,Employment rate 14,66.9,55.9,58.4,-8.5,2.5,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,091.60","4,162.30","4,169.00",77.4,6.7,0.2,1.9
,"Labour force (x 1,000) 7","2,694.20","2,524.00","2,649.50",-44.7,125.5,5,-1.7
,"Employment (x 1,000) 8","2,571.20","2,185.90","2,304.00",-267.2,118.1,5.4,-10.4
,"Full-time employment (x 1,000) 9","2,009.60","1,797.80","1,814.20",-195.4,16.4,0.9,-9.7
,"Part-time employment  (x 1,000) 10",561.5,388.1,489.8,-71.7,101.7,26.2,-12.8
,"Unemployment (x 1,000) 11",123,338.1,345.5,222.5,7.4,2.2,180.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.6,13.4,13,8.4,-0.4,...,...
,Participation rate 13,65.8,60.6,63.6,-2.2,3,...,...
,Employment rate 14,62.8,52.5,55.3,-7.5,2.8,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
