,"Labour force (x 1,000) 7","4,556.00","4,597.20","4,589.20",33.2,-8,-0.2,0.7
,"Employment (x 1,000) 8","4,318.40","4,364.50","4,384.50",66.1,20,0.5,1.5
,"Full-time employment (x 1,000) 9","3,503.80","3,563.10","3,577.00",73.2,13.9,0.4,2.1
,"Part-time employment  (x 1,000) 10",814.6,801.4,807.5,-7.1,6.1,0.8,-0.9
,"Unemployment (x 1,000) 11",237.6,232.7,204.7,-32.9,-28,-12,-13.8
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.2,5.1,4.5,-0.7,-0.6,...,...
,Participation rate 13,64.8,64.8,64.7,-0.1,-0.1,...,...
,Employment rate 14,61.5,61.6,61.8,0.3,0.2,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","12,035.80","12,253.30","12,267.50",231.7,14.2,0.1,1.9
,"Labour force (x 1,000) 7","7,827.50","7,973.60","7,991.50",164,17.9,0.2,2.1
,"Employment (x 1,000) 8","7,383.80","7,558.30","7,555.10",171.3,-3.2,0,2.3
,"Full-time employment (x 1,000) 9","6,030.20","6,173.70","6,194.00",163.8,20.3,0.3,2.7
,"Part-time employment  (x 1,000) 10","1,353.60","1,384.60","1,361.10",7.5,-23.5,-1.7,0.6
,"Unemployment (x 1,000) 11",443.7,415.3,436.4,-7.3,21.1,5.1,-1.6
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.7,5.2,5.5,-0.2,0.3,...,...
,Participation rate 13,65,65.1,65.1,0.1,0,...,...
,Employment rate 14,61.3,61.7,61.6,0.3,-0.1,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,032.10","1,044.20","1,045.00",12.9,0.8,0.1,1.2
,"Labour force (x 1,000) 7",690.6,696.7,699.5,8.9,2.8,0.4,1.3
,"Employment (x 1,000) 8",654.5,661,664.2,9.7,3.2,0.5,1.5
,"Full-time employment (x 1,000) 9",524.6,524.3,525,0.4,0.7,0.1,0.1
,"Part-time employment  (x 1,000) 10",129.9,136.6,139.2,9.3,2.6,1.9,7.2
,"Unemployment (x 1,000) 11",36.1,35.7,35.3,-0.8,-0.4,-1.1,-2.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.2,5.1,5,-0.2,-0.1,...,...
,Participation rate 13,66.9,66.7,66.9,0,0.2,...,...
,Employment rate 14,63.4,63.3,63.6,0.2,0.3,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",887.8,893.1,893.6,5.8,0.5,0.1,0.7
,"Labour force (x 1,000) 7",611,617.5,619,8,1.5,0.2,1.3
,"Employment (x 1,000) 8",575.8,580.2,580.7,4.9,0.5,0.1,0.9
,"Full-time employment (x 1,000) 9",471.1,477,475.3,4.2,-1.7,-0.4,0.9
,"Part-time employment  (x 1,000) 10",104.6,103.2,105.5,0.9,2.3,2.2,0.9
,"Unemployment (x 1,000) 11",35.3,37.3,38.3,3,1,2.7,8.5
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.8,6,6.2,0.4,0.2,...,...
,Participation rate 13,68.8,69.1,69.3,0.5,0.2,...,...
,Employment rate 14,64.9,65,65,0.1,0,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,501.60","3,557.70","3,561.40",59.8,3.7,0.1,1.7
,"Labour force (x 1,000) 7","2,513.20","2,500.10","2,510.20",-3,10.1,0.4,-0.1
,"Employment (x 1,000) 8","2,331.50","2,318.50","2,329.90",-1.6,11.4,0.5,-0.1
,"Full-time employment (x 1,000) 9","1,907.40","1,895.00","1,898.30",-9.1,3.3,0.2,-0.5
,"Part-time employment  (x 1,000) 10",424.1,423.5,431.6,7.5,8.1,1.9,1.8
,"Unemployment (x 1,000) 11",181.7,181.7,180.3,-1.4,-1.4,-0.8,-0.8
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,7.2,7.3,7.2,0,-0.1,...,...
,Participation rate 13,71.8,70.3,70.5,-1.3,0.2,...,...
,Employment rate 14,66.6,65.2,65.4,-1.2,0.2,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,067.30","4,140.30","4,146.50",79.2,6.2,0.1,1.9
,"Labour force (x 1,000) 7","2,672.40","2,664.50","2,673.80",1.4,9.3,0.3,0.1
,"Employment (x 1,000) 8","2,550.50","2,545.60","2,539.10",-11.4,-6.5,-0.3,-0.4
,"Full-time employment (x 1,000) 9","1,975.00","1,991.10","1,994.50",19.5,3.4,0.2,1
,"Part-time employment  (x 1,000) 10",575.5,554.5,544.6,-30.9,-9.9,-1.8,-5.4
,"Unemployment (x 1,000) 11",121.8,118.8,134.7,12.9,15.9,13.4,10.6
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.6,4.5,5,0.4,0.5,...,...
,Participation rate 13,65.7,64.4,64.5,-1.2,0.1,...,...
,Employment rate 14,62.7,61.5,61.2,-1.5,-0.3,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
