Quebec,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","7,036.00","7,102.40","7,106.80",70.8,4.4,0.1,1
,"Labour force (x 1,000) 7","4,567.30","4,483.30","4,293.30",-274,-190,-4.2,-6
,"Employment (x 1,000) 8","4,342.30","4,120.50","3,564.00",-778.3,-556.5,-13.5,-17.9
,"Full-time employment (x 1,000) 9","3,516.50","3,485.40","3,033.90",-482.6,-451.5,-13,-13.7
,"Part-time employment  (x 1,000) 10",825.8,635.1,530.1,-295.7,-105,-16.5,-35.8
,"Unemployment (x 1,000) 11",225,362.8,729.4,504.4,366.6,101,224.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.9,8.1,17,12.1,8.9,...,...
,Participation rate 13,64.9,63.1,60.4,-4.5,-2.7,...,...
,Employment rate 14,61.7,58,50.1,-11.6,-7.9,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","12,074.90","12,289.10","12,298.20",223.3,9.1,0.1,1.8
,"Labour force (x 1,000) 7","7,887.30","7,737.90","7,285.60",-601.7,-452.3,-5.8,-7.6
,"Employment (x 1,000) 8","7,422.40","7,152.30","6,463.10",-959.3,-689.2,-9.6,-12.9
,"Full-time employment (x 1,000) 9","6,031.40","5,945.50","5,481.10",-550.3,-464.4,-7.8,-9.1
,"Part-time employment  (x 1,000) 10","1,391.00","1,206.80",982,-409,-224.8,-18.6,-29.4
,"Unemployment (x 1,000) 11",464.9,585.6,822.4,357.5,236.8,40.4,76.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.9,7.6,11.3,5.4,3.7,...,...
,Participation rate 13,65.3,63,59.2,-6.1,-3.8,...,...
,Employment rate 14,61.5,58.2,52.6,-8.9,-5.6,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,034.40","1,046.30","1,046.20",11.8,-0.1,0,1.1
,"Labour force (x 1,000) 7",689.8,682.7,648.4,-41.4,-34.3,-5,-6
,"Employment (x 1,000) 8",654.3,638.9,574.7,-79.6,-64.2,-10,-12.2
,"Full-time employment (x 1,000) 9",523.1,515.3,477.7,-45.4,-37.6,-7.3,-8.7
,"Part-time employment  (x 1,000) 10",131.2,123.5,97,-34.2,-26.5,-21.5,-26.1
,"Unemployment (x 1,000) 11",35.5,43.9,73.7,38.2,29.8,67.9,107.6
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.1,6.4,11.4,6.3,5,...,...
,Participation rate 13,66.7,65.2,62,-4.7,-3.2,...,...
,Employment rate 14,63.3,61.1,54.9,-8.4,-6.2,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",888.4,894.7,894.6,6.2,-0.1,0,0.7
,"Labour force (x 1,000) 7",614.2,603.6,571.6,-42.6,-32,-5.3,-6.9
,"Employment (x 1,000) 8",580.6,559.8,506.9,-73.7,-52.9,-9.4,-12.7
,"Full-time employment (x 1,000) 9",479.7,469.2,429.3,-50.4,-39.9,-8.5,-10.5
,"Part-time employment  (x 1,000) 10",100.9,90.5,77.6,-23.3,-12.9,-14.3,-23.1
,"Unemployment (x 1,000) 11",33.6,43.8,64.7,31.1,20.9,47.7,92.6
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.5,7.3,11.3,5.8,4,...,...
,Participation rate 13,69.1,67.5,63.9,-5.2,-3.6,...,...
,Employment rate 14,65.4,62.6,56.7,-8.7,-5.9,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,510.90","3,566.70","3,569.50",58.6,2.8,0.1,1.7
,"Labour force (x 1,000) 7","2,519.40","2,423.30","2,273.30",-246.1,-150,-6.2,-9.8
,"Employment (x 1,000) 8","2,350.90","2,212.80","1,969.00",-381.9,-243.8,-11,-16.2
,"Full-time employment (x 1,000) 9","1,934.00","1,854.80","1,672.30",-261.7,-182.5,-9.8,-13.5
,"Part-time employment  (x 1,000) 10",417,358,296.7,-120.3,-61.3,-17.1,-28.8
,"Unemployment (x 1,000) 11",168.5,210.5,304.3,135.8,93.8,44.6,80.6
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6.7,8.7,13.4,6.7,4.7,...,...
,Participation rate 13,71.8,67.9,63.7,-8.1,-4.2,...,...
,Employment rate 14,67,62,55.2,-11.8,-6.8,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,077.90","4,154.40","4,158.30",80.4,3.9,0.1,2
,"Labour force (x 1,000) 7","2,687.20","2,593.40","2,421.00",-266.2,-172.4,-6.6,-9.9
,"Employment (x 1,000) 8","2,563.50","2,406.70","2,142.60",-420.9,-264.1,-11,-16.4
,"Full-time employment (x 1,000) 9","2,009.80","1,937.60","1,742.70",-267.1,-194.9,-10.1,-13.3
,"Part-time employment  (x 1,000) 10",553.7,469.1,399.9,-153.8,-69.2,-14.8,-27.8
,"Unemployment (x 1,000) 11",123.7,186.7,278.4,154.7,91.7,49.1,125.1
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.6,7.2,11.5,6.9,4.3,...,...
,Participation rate 13,65.9,62.4,58.2,-7.7,-4.2,...,...
,Employment rate 14,62.9,57.9,51.5,-11.4,-6.4,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
