,"Labour force (x 1,000) 7","4,494.40","4,600.20","4,596.10",101.7,-4.1,-0.1,2.3
,"Employment (x 1,000) 8","4,256.60","4,375.60","4,365.10",108.5,-10.5,-0.2,2.5
,"Full-time employment (x 1,000) 9","3,449.60","3,557.30","3,544.10",94.5,-13.2,-0.4,2.7
,"Part-time employment  (x 1,000) 10",807,818.3,821,14,2.7,0.3,1.7
,"Unemployment (x 1,000) 11",237.8,224.6,231,-6.8,6.4,2.8,-2.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.3,4.9,5,-0.3,0.1,...,...
,Participation rate 13,64.2,65.1,65,0.8,-0.1,...,...
,Employment rate 14,60.8,61.9,61.7,0.9,-0.2,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","11,965.30","12,187.30","12,207.40",242.1,20.1,0.2,2
,"Labour force (x 1,000) 7","7,702.40","7,939.60","7,931.10",228.7,-8.5,-0.1,3
,"Employment (x 1,000) 8","7,269.50","7,519.30","7,507.40",237.9,-11.9,-0.2,3.3
,"Full-time employment (x 1,000) 9","5,929.00","6,113.20","6,095.70",166.7,-17.5,-0.3,2.8
,"Part-time employment  (x 1,000) 10","1,340.50","1,406.10","1,411.70",71.2,5.6,0.4,5.3
,"Unemployment (x 1,000) 11",433,420.3,423.7,-9.3,3.4,0.8,-2.1
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.6,5.3,5.3,-0.3,0,...,...
,Participation rate 13,64.4,65.1,65,0.6,-0.1,...,...
,Employment rate 14,60.8,61.7,61.5,0.7,-0.2,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,027.90","1,041.00","1,042.00",14.1,1,0.1,1.4
,"Labour force (x 1,000) 7",691.8,687,689.7,-2.1,2.7,0.4,-0.3
,"Employment (x 1,000) 8",650.1,654.1,653.3,3.2,-0.8,-0.1,0.5
,"Full-time employment (x 1,000) 9",524.9,533.1,526.4,1.5,-6.7,-1.3,0.3
,"Part-time employment  (x 1,000) 10",125.2,121,126.9,1.7,5.9,4.9,1.4
,"Unemployment (x 1,000) 11",41.7,32.9,36.4,-5.3,3.5,10.6,-12.7
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6,4.8,5.3,-0.7,0.5,...,...
,Participation rate 13,67.3,66,66.2,-1.1,0.2,...,...
,Employment rate 14,63.2,62.8,62.7,-0.5,-0.1,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",885.8,891.2,891.9,6.1,0.7,0.1,0.7
,"Labour force (x 1,000) 7",612.2,615.3,614,1.8,-1.3,-0.2,0.3
,"Employment (x 1,000) 8",574.6,582.6,582.2,7.6,-0.4,-0.1,1.3
,"Full-time employment (x 1,000) 9",469.9,473.3,474.6,4.7,1.3,0.3,1
,"Part-time employment  (x 1,000) 10",104.8,109.3,107.6,2.8,-1.7,-1.6,2.7
,"Unemployment (x 1,000) 11",37.6,32.7,31.8,-5.8,-0.9,-2.8,-15.4
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6.1,5.3,5.2,-0.9,-0.1,...,...
,Participation rate 13,69.1,69,68.8,-0.3,-0.2,...,...
,Employment rate 14,64.9,65.4,65.3,0.4,-0.1,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,486.30","3,540.50","3,545.90",59.6,5.4,0.2,1.7
,"Labour force (x 1,000) 7","2,514.30","2,511.60","2,523.20",8.9,11.6,0.5,0.4
,"Employment (x 1,000) 8","2,332.70","2,346.70","2,352.90",20.2,6.2,0.3,0.9
,"Full-time employment (x 1,000) 9","1,914.80","1,918.60","1,930.30",15.5,11.7,0.6,0.8
,"Part-time employment  (x 1,000) 10",417.9,428.1,422.5,4.6,-5.6,-1.3,1.1
,"Unemployment (x 1,000) 11",181.6,165,170.4,-11.2,5.4,3.3,-6.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,7.2,6.6,6.8,-0.4,0.2,...,...
,Participation rate 13,72.1,70.9,71.2,-0.9,0.3,...,...
,Employment rate 14,66.9,66.3,66.4,-0.5,0.1,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,050.20","4,116.30","4,123.00",72.8,6.7,0.2,1.8
,"Labour force (x 1,000) 7","2,627.80","2,679.40","2,692.00",64.2,12.6,0.5,2.4
,"Employment (x 1,000) 8","2,516.80","2,550.60","2,563.40",46.6,12.8,0.5,1.9
,"Full-time employment (x 1,000) 9","1,976.00","2,005.10","2,014.60",38.6,9.5,0.5,2
,"Part-time employment  (x 1,000) 10",540.8,545.5,548.8,8,3.3,0.6,1.5
,"Unemployment (x 1,000) 11",111,128.8,128.6,17.6,-0.2,-0.2,15.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.2,4.8,4.8,0.6,0,...,...
,Participation rate 13,64.9,65.1,65.3,0.4,0.2,...,...
,Employment rate 14,62.1,62,62.2,0.1,0.2,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
