,"Labour force (x 1,000) 7","4,527.40","4,596.10","4,579.30",51.9,-16.8,-0.4,1.1
,"Employment (x 1,000) 8","4,283.40","4,365.10","4,324.50",41.1,-40.6,-0.9,1
,"Full-time employment (x 1,000) 9","3,477.30","3,544.10","3,514.20",36.9,-29.9,-0.8,1.1
,"Part-time employment  (x 1,000) 10",806.1,821,810.3,4.2,-10.7,-1.3,0.5
,"Unemployment (x 1,000) 11",244,231,254.7,10.7,23.7,10.3,4.4
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.4,5,5.6,0.2,0.6,...,...
,Participation rate 13,64.6,65,64.7,0.1,-0.3,...,...
,Employment rate 14,61.1,61.7,61.1,0,-0.6,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","11,981.90","12,207.40","12,224.60",242.7,17.2,0.1,2
,"Labour force (x 1,000) 7","7,721.30","7,931.10","7,965.60",244.3,34.5,0.4,3.2
,"Employment (x 1,000) 8","7,290.90","7,507.40","7,525.30",234.4,17.9,0.2,3.2
,"Full-time employment (x 1,000) 9","5,952.60","6,095.70","6,128.20",175.6,32.5,0.5,2.9
,"Part-time employment  (x 1,000) 10","1,338.30","1,411.70","1,397.10",58.8,-14.6,-1,4.4
,"Unemployment (x 1,000) 11",430.4,423.7,440.3,9.9,16.6,3.9,2.3
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.6,5.3,5.5,-0.1,0.2,...,...
,Participation rate 13,64.4,65,65.2,0.8,0.2,...,...
,Employment rate 14,60.8,61.5,61.6,0.8,0.1,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,028.80","1,042.00","1,043.00",14.2,1,0.1,1.4
,"Labour force (x 1,000) 7",691.4,689.7,690.7,-0.7,1,0.1,-0.1
,"Employment (x 1,000) 8",653.3,653.3,652.3,-1,-1,-0.2,-0.2
,"Full-time employment (x 1,000) 9",525.8,526.4,527.8,2,1.4,0.3,0.4
,"Part-time employment  (x 1,000) 10",127.5,126.9,124.5,-3,-2.4,-1.9,-2.4
,"Unemployment (x 1,000) 11",38.1,36.4,38.4,0.3,2,5.5,0.8
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.5,5.3,5.6,0.1,0.3,...,...
,Participation rate 13,67.2,66.2,66.2,-1,0,...,...
,Employment rate 14,63.5,62.7,62.5,-1,-0.2,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",886.4,891.9,892.8,6.4,0.9,0.1,0.7
,"Labour force (x 1,000) 7",612.6,614,616.8,4.2,2.8,0.5,0.7
,"Employment (x 1,000) 8",579.1,582.2,580.9,1.8,-1.3,-0.2,0.3
,"Full-time employment (x 1,000) 9",472.9,474.6,475.3,2.4,0.7,0.1,0.5
,"Part-time employment  (x 1,000) 10",106.2,107.6,105.6,-0.6,-2,-1.9,-0.6
,"Unemployment (x 1,000) 11",33.5,31.8,35.8,2.3,4,12.6,6.9
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.5,5.2,5.8,0.3,0.6,...,...
,Participation rate 13,69.1,68.8,69.1,0,0.3,...,...
,Employment rate 14,65.3,65.3,65.1,-0.2,-0.2,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,490.20","3,545.90","3,550.80",60.6,4.9,0.1,1.7
,"Labour force (x 1,000) 7","2,512.90","2,523.20","2,521.60",8.7,-1.6,-0.1,0.3
,"Employment (x 1,000) 8","2,356.70","2,352.90","2,339.10",-17.6,-13.8,-0.6,-0.7
,"Full-time employment (x 1,000) 9","1,951.10","1,930.30","1,919.50",-31.6,-10.8,-0.6,-1.6
,"Part-time employment  (x 1,000) 10",405.6,422.5,419.6,14,-2.9,-0.7,3.5
,"Unemployment (x 1,000) 11",156.2,170.4,182.5,26.3,12.1,7.1,16.8
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6.2,6.8,7.2,1,0.4,...,...
,Participation rate 13,72,71.2,71,-1,-0.2,...,...
,Employment rate 14,67.5,66.4,65.9,-1.6,-0.5,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,054.60","4,123.00","4,129.30",74.7,6.3,0.2,1.8
,"Labour force (x 1,000) 7","2,653.30","2,692.00","2,683.10",29.8,-8.9,-0.3,1.1
,"Employment (x 1,000) 8","2,534.90","2,563.40","2,548.50",13.6,-14.9,-0.6,0.5
,"Full-time employment (x 1,000) 9","1,966.40","2,014.60","1,997.40",31,-17.2,-0.9,1.6
,"Part-time employment  (x 1,000) 10",568.6,548.8,551.1,-17.5,2.3,0.4,-3.1
,"Unemployment (x 1,000) 11",118.4,128.6,134.5,16.1,5.9,4.6,13.6
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.5,4.8,5,0.5,0.2,...,...
,Participation rate 13,65.4,65.3,65,-0.4,-0.3,...,...
,Employment rate 14,62.5,62.2,61.7,-0.8,-0.5,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
