,"Population (x 1,000) 5 6","7,040.70","7,106.80","7,111.00",70.3,4.2,0.1,1
,"Labour force (x 1,000) 7","4,554.40","4,293.30","4,398.90",-155.5,105.6,2.5,-3.4
,"Employment (x 1,000) 8","4,327.90","3,564.00","3,794.90",-533,230.9,6.5,-12.3
,"Full-time employment (x 1,000) 9","3,514.30","3,033.90","3,263.50",-250.8,229.6,7.6,-7.1
,"Part-time employment  (x 1,000) 10",813.5,530.1,531.4,-282.1,1.3,0.2,-34.7
,"Unemployment (x 1,000) 11",226.6,729.4,603.9,377.3,-125.5,-17.2,166.5
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5,17,13.7,8.7,-3.3,...,...
,Participation rate 13,64.7,60.4,61.9,-2.8,1.5,...,...
,Employment rate 14,61.5,50.1,53.4,-8.1,3.3,...,...
Ontario,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","12,093.30","12,298.20","12,307.20",213.9,9,0.1,1.8
,"Labour force (x 1,000) 7","7,844.60","7,285.60","7,402.10",-442.5,116.5,1.6,-5.6
,"Employment (x 1,000) 8","7,435.40","6,463.10","6,398.60","-1,036.80",-64.5,-1,-13.9
,"Full-time employment (x 1,000) 9","6,051.50","5,481.10","5,421.90",-629.6,-59.2,-1.1,-10.4
,"Part-time employment  (x 1,000) 10","1,383.90",982,976.8,-407.1,-5.2,-0.5,-29.4
,"Unemployment (x 1,000) 11",409.2,822.4,"1,003.40",594.2,181,22,145.2
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.2,11.3,13.6,8.4,2.3,...,...
,Participation rate 13,64.9,59.2,60.1,-4.8,0.9,...,...
,Employment rate 14,61.5,52.6,52,-9.5,-0.6,...,...
Manitoba,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","1,035.20","1,046.20","1,046.20",11,0,0,1.1
,"Labour force (x 1,000) 7",689.3,648.4,662.2,-27.1,13.8,2.1,-3.9
,"Employment (x 1,000) 8",654.2,574.7,587.8,-66.4,13.1,2.3,-10.1
,"Full-time employment (x 1,000) 9",522.5,477.7,480.8,-41.7,3.1,0.6,-8
,"Part-time employment  (x 1,000) 10",131.7,97,107,-24.7,10,10.3,-18.8
,"Unemployment (x 1,000) 11",35.1,73.7,74.4,39.3,0.7,0.9,112
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.1,11.4,11.2,6.1,-0.2,...,...
,Participation rate 13,66.6,62,63.3,-3.3,1.3,...,...
,Employment rate 14,63.2,54.9,56.2,-7,1.3,...,...
Saskatchewan,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6",888.6,894.6,893.9,5.3,-0.7,-0.1,0.6
,"Labour force (x 1,000) 7",611.6,571.6,579.9,-31.7,8.3,1.5,-5.2
,"Employment (x 1,000) 8",579.5,506.9,507.5,-72,0.6,0.1,-12.4
,"Full-time employment (x 1,000) 9",476.4,429.3,424.8,-51.6,-4.5,-1,-10.8
,"Part-time employment  (x 1,000) 10",103,77.6,82.7,-20.3,5.1,6.6,-19.7
,"Unemployment (x 1,000) 11",32.1,64.7,72.4,40.3,7.7,11.9,125.5
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,5.2,11.3,12.5,7.3,1.2,...,...
,Participation rate 13,68.8,63.9,64.9,-3.9,1,...,...
,Employment rate 14,65.2,56.7,56.8,-8.4,0.1,...,...
Alberta,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","3,516.20","3,569.50","3,571.90",55.7,2.4,0.1,1.6
,"Labour force (x 1,000) 7","2,516.00","2,273.30","2,362.30",-153.7,89,3.9,-6.1
,"Employment (x 1,000) 8","2,346.90","1,969.00","1,997.20",-349.7,28.2,1.4,-14.9
,"Full-time employment (x 1,000) 9","1,912.90","1,672.30","1,645.50",-267.4,-26.8,-1.6,-14
,"Part-time employment  (x 1,000) 10",434,296.7,351.7,-82.3,55,18.5,-19
,"Unemployment (x 1,000) 11",169,304.3,365.1,196.1,60.8,20,116
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,6.7,13.4,15.5,8.8,2.1,...,...
,Participation rate 13,71.6,63.7,66.1,-5.5,2.4,...,...
,Employment rate 14,66.7,55.2,55.9,-10.8,0.7,...,...
British Columbia,,Persons,,,,,Percentage change,
,"Population (x 1,000) 5 6","4,084.00","4,158.30","4,162.30",78.3,4,0.1,1.9
,"Labour force (x 1,000) 7","2,694.30","2,421.00","2,524.00",-170.3,103,4.3,-6.3
,"Employment (x 1,000) 8","2,575.80","2,142.60","2,185.90",-389.9,43.3,2,-15.1
,"Full-time employment (x 1,000) 9","2,017.00","1,742.70","1,797.80",-219.2,55.1,3.2,-10.9
,"Part-time employment  (x 1,000) 10",558.9,399.9,388.1,-170.8,-11.8,-3,-30.6
,"Unemployment (x 1,000) 11",118.5,278.4,338.1,219.6,59.7,21.4,185.3
,,Percentage,,,,,Percentage change,
,Unemployment rate 12,4.4,11.5,13.4,9,1.9,...,...
,Participation rate 13,66,58.2,60.6,-5.4,2.4,...,...
,Employment rate 14,63.1,51.5,52.5,-10.6,1,...,...
,,,,,,,,
Symbol legend:,,,,,,,,
...,not applicable,,,,,,,
,,,,,,,,
Footnotes:,,,,,,,,
1,"Fluctuations in economic time series are caused by seasonal, cyclical and irregular movements. A seasonally adjusted series is one from which seasonal movements have been eliminated. Seasonal movements are defined as those which are caused by regular annual events such as climate, holidays, vacation periods and cycles related to crops, production and retail sales associated with Christmas and Easter. It should be noted that the seasonally adjusted series contain irregular as well as longer-term cyclical fluctuations. The seasonal adjustment program is a complicated computer program which differentiates between these seasonal, cyclical and irregular movements in a series over a number of years and, on the basis of past movements, estimates appropriate seasonal factors for current data. On an annual basis, the historic series of seasonally adjusted data are revised in light of the most recent information on changes in seasonality.",,,,,,,
2,"To ensure respondent confidentiality, estimates below a certain threshold are suppressed. For Canada, Quebec, Ontario, Alberta and British Columbia suppression is applied to all data below 1,500. The threshold level for Newfoundland and Labrador, Nova Scotia, New Brunswick, Manitoba and Saskatchewan is 500, while in Prince Edward Island, estimates under 200 are supressed. For census metropolitan areas (CMAs) and economic regions (ERs), use their respective provincial suppression levels mentioned above. Estimates are based on smaller sample sizes the more detailed the table becomes, which could result in lower data quality.",,,,,,,
3,For more information on seasonal adjustment see Seasonally adjusted data - Frequently asked questions.,,,,,,,
4,Excluding the territories.,,,,,,,
5,"Number of persons of working age, 15 years and over. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
6,"From December 2000 to January 2001, there is a slight level shift in the population series. This is due to the 2015 population rebasing, which was revised back to 2001. This level shift is evident for certain age groups and in two provinces (Manitoba and Saskatchewan). These shifts are minor for labour force estimates and rates.",,,,,,,
7,"Number of civilian, non-institutionalized persons 15 years of age and over who, during the reference week, were employed or unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
8,"Number of persons who, during the reference week, worked for pay or profit, or performed unpaid family work or had a job but were not at work due to own illness or disability, personal or family responsibilities, labour dispute, vacation, or other reason. Those persons on layoff and persons without work but who had a job to start at a definite date in the future are not considered employed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
9,"Full-time employment consists of persons who usually work 30 hours or more per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
10,"Part-time employment consists of persons who usually work less than 30 hours per week at their main or only job. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
11,"Number of persons who, during the reference week, were without work, had looked for work in the past four weeks, and were available for work. Those persons on layoff or who had a new job to start in four weeks or less are considered unemployed. Estimates in thousands, rounded to the nearest hundred.",,,,,,,
12,"The unemployment rate is the number of unemployed persons expressed as a percentage of the labour force. The unemployment rate for a particular group (age, sex, marital status, etc.) is the number unemployed in that group expressed as a percentage of the labour force for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
13,"The participation rate is the number of labour force participants expressed as a percentage of the population 15 years of age and over. The participation rate for a particular group (age, sex, marital status, etc.) is the number of labour force participants in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
14,"The employment rate is the number of persons employed expressed as a percentage of the population 15 years of age and over. The employment rate for a particular group (age, sex, marital status, etc.) is the number employed in that group expressed as a percentage of the population for that group. Estimates are percentages, rounded to the nearest tenth.",,,,,,,
,,,,,,,,
"How to cite: Statistics Canada. Table 14-10-0287-03 Labour force characteristics by province, monthly, seasonally adjusted",,,,,,,,
https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1410028703,,,,,,,,
DOI: https://doi.org/10.25318/1410028701-eng,,,,,,,,
